Study Name	Eurofer_WELDS
Sample Name	2022-04-08
Run Name	spot0w_23p7C
Operator	Ben
Date	4/8/2022
Time	13:42
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:42:19
	
Time	Amplitude
7.790000E-8	-7.696285E-3
7.795000E-8	-7.763090E-3
7.800000E-8	-7.872718E-3
7.805000E-8	-7.985773E-3
7.810000E-8	-8.042300E-3
7.815000E-8	-8.131374E-3
7.820000E-8	-8.198179E-3
7.825000E-8	-8.213595E-3
7.830000E-8	-8.229012E-3
7.835000E-8	-8.237577E-3
7.840000E-8	-8.251280E-3
7.845000E-8	-8.235864E-3
7.850000E-8	-8.198179E-3
7.855000E-8	-8.170772E-3
7.860000E-8	-8.196466E-3
7.865000E-8	-8.230725E-3
7.870000E-8	-8.280401E-3
7.875000E-8	-8.299243E-3
7.880000E-8	-8.336928E-3
7.885000E-8	-8.395168E-3
7.890000E-8	-8.400307E-3
7.895000E-8	-8.390029E-3
7.900000E-8	-8.388316E-3
7.905000E-8	-8.354057E-3
7.910000E-8	-8.290678E-3
7.915000E-8	-8.235864E-3
7.920000E-8	-8.201605E-3
7.925000E-8	-8.169059E-3
7.930000E-8	-8.085124E-3
7.935000E-8	-8.016606E-3
7.940000E-8	-7.948088E-3
7.945000E-8	-7.896700E-3
7.950000E-8	-7.828182E-3
7.955000E-8	-7.790497E-3
7.960000E-8	-7.787071E-3
7.965000E-8	-7.848737E-3
7.970000E-8	-7.894987E-3
7.975000E-8	-7.896700E-3
7.980000E-8	-7.900126E-3
7.985000E-8	-7.915542E-3
7.990000E-8	-7.930959E-3
7.995000E-8	-7.924107E-3
8.000000E-8	-7.900126E-3
8.005000E-8	-7.859015E-3
8.010000E-8	-7.790497E-3
8.015000E-8	-7.718553E-3
8.020000E-8	-7.641470E-3
8.025000E-8	-7.566100E-3
8.030000E-8	-7.473601E-3
8.035000E-8	-7.405083E-3
8.040000E-8	-7.377676E-3
8.045000E-8	-7.345130E-3
8.050000E-8	-7.363972E-3
8.055000E-8	-7.432490E-3
8.060000E-8	-7.528415E-3
8.065000E-8	-7.643183E-3
8.070000E-8	-7.737395E-3
8.075000E-8	-7.773367E-3
8.080000E-8	-7.788784E-3
8.085000E-8	-7.792210E-3
8.090000E-8	-7.759664E-3
8.095000E-8	-7.703136E-3
8.100000E-8	-7.658600E-3
8.105000E-8	-7.593508E-3
8.110000E-8	-7.557536E-3
8.115000E-8	-7.548971E-3
8.120000E-8	-7.538693E-3
8.125000E-8	-7.545545E-3
8.130000E-8	-7.569526E-3
8.135000E-8	-7.603785E-3
8.140000E-8	-7.636331E-3
8.145000E-8	-7.675729E-3
8.150000E-8	-7.739108E-3
8.155000E-8	-7.732257E-3
8.160000E-8	-7.778506E-3
8.165000E-8	-7.805913E-3
8.170000E-8	-7.823043E-3
8.175000E-8	-7.809339E-3
8.180000E-8	-7.831608E-3
8.185000E-8	-7.811052E-3
8.190000E-8	-7.800775E-3
8.195000E-8	-7.769941E-3
8.200000E-8	-7.773367E-3
8.205000E-8	-7.775080E-3
8.210000E-8	-7.763090E-3
8.215000E-8	-7.732257E-3
8.220000E-8	-7.686007E-3
8.225000E-8	-7.694572E-3
8.230000E-8	-7.674016E-3
8.235000E-8	-7.662026E-3
8.240000E-8	-7.643183E-3
8.245000E-8	-7.622628E-3
8.250000E-8	-7.619202E-3
8.255000E-8	-7.612350E-3
8.260000E-8	-7.605498E-3
8.265000E-8	-7.584943E-3
8.270000E-8	-7.554110E-3
8.275000E-8	-7.511286E-3
8.280000E-8	-7.507860E-3
8.285000E-8	-7.478740E-3
8.290000E-8	-7.468462E-3
8.295000E-8	-7.468462E-3
8.300000E-8	-7.451333E-3
8.305000E-8	-7.465036E-3
8.310000E-8	-7.478740E-3
8.315000E-8	-7.506147E-3
8.320000E-8	-7.545545E-3
8.325000E-8	-7.584943E-3
8.330000E-8	-7.572952E-3
8.335000E-8	-7.554110E-3
8.340000E-8	-7.514712E-3
8.345000E-8	-7.483879E-3
8.350000E-8	-7.430777E-3
8.355000E-8	-7.410222E-3
8.360000E-8	-7.384528E-3
8.365000E-8	-7.345130E-3
8.370000E-8	-7.316010E-3
8.375000E-8	-7.302306E-3
8.380000E-8	-7.283464E-3
8.385000E-8	-7.290315E-3
8.390000E-8	-7.305732E-3
8.395000E-8	-7.298880E-3
8.400000E-8	-7.321149E-3
8.405000E-8	-7.348556E-3
8.410000E-8	-7.362259E-3
8.415000E-8	-7.413648E-3
8.420000E-8	-7.447907E-3
8.425000E-8	-7.497582E-3
8.430000E-8	-7.572952E-3
8.435000E-8	-7.627767E-3
8.440000E-8	-7.701423E-3
8.445000E-8	-7.761377E-3
8.450000E-8	-7.792210E-3
8.455000E-8	-7.781932E-3
8.460000E-8	-7.787071E-3
8.465000E-8	-7.742534E-3
8.470000E-8	-7.708275E-3
8.475000E-8	-7.689433E-3
8.480000E-8	-7.668877E-3
8.485000E-8	-7.631192E-3
8.490000E-8	-7.588369E-3
8.495000E-8	-7.557536E-3
8.500000E-8	-7.502721E-3
8.505000E-8	-7.475314E-3
8.510000E-8	-7.444481E-3
8.515000E-8	-7.441055E-3
8.520000E-8	-7.446194E-3
8.525000E-8	-7.434203E-3
8.530000E-8	-7.444481E-3
8.535000E-8	-7.461610E-3
8.540000E-8	-7.495869E-3
8.545000E-8	-7.478740E-3
8.550000E-8	-7.447907E-3
8.555000E-8	-7.362259E-3
8.560000E-8	-7.214946E-3
8.565000E-8	-7.125872E-3
8.570000E-8	-7.067632E-3
8.575000E-8	-7.017956E-3
8.580000E-8	-6.971707E-3
8.585000E-8	-7.004253E-3
8.590000E-8	-7.024808E-3
8.595000E-8	-7.088187E-3
8.600000E-8	-7.175548E-3
8.605000E-8	-7.226936E-3
8.610000E-8	-7.298880E-3
8.615000E-8	-7.381102E-3
8.620000E-8	-7.447907E-3
8.625000E-8	-7.509573E-3
8.630000E-8	-7.605498E-3
8.635000E-8	-7.672303E-3
8.640000E-8	-7.718553E-3
8.645000E-8	-7.751099E-3
8.650000E-8	-7.823043E-3
8.655000E-8	-7.896700E-3
8.660000E-8	-8.020032E-3
8.665000E-8	-8.122809E-3
8.670000E-8	-8.174198E-3
8.675000E-8	-8.232438E-3
8.680000E-8	-8.259845E-3
8.685000E-8	-8.225586E-3
8.690000E-8	-8.165633E-3
8.695000E-8	-8.100541E-3
8.700000E-8	-8.047439E-3
8.705000E-8	-7.951514E-3
8.710000E-8	-7.847024E-3
8.715000E-8	-7.718553E-3
8.720000E-8	-7.596933E-3
8.725000E-8	-7.514712E-3
8.730000E-8	-7.379389E-3
8.735000E-8	-7.297167E-3
8.740000E-8	-7.256056E-3
8.745000E-8	-7.223510E-3
8.750000E-8	-7.177261E-3
8.755000E-8	-7.151566E-3
8.760000E-8	-7.132724E-3
8.765000E-8	-7.124159E-3
8.770000E-8	-7.136150E-3
8.775000E-8	-7.175548E-3
8.780000E-8	-7.240640E-3
8.785000E-8	-7.334852E-3
8.790000E-8	-7.447907E-3
8.795000E-8	-7.554110E-3
8.800000E-8	-7.655174E-3
8.805000E-8	-7.735682E-3
8.810000E-8	-7.792210E-3
8.815000E-8	-7.840172E-3
8.820000E-8	-7.882996E-3
8.825000E-8	-7.917255E-3
8.830000E-8	-7.905264E-3
8.835000E-8	-7.896700E-3
8.840000E-8	-7.922394E-3
8.845000E-8	-7.915542E-3
8.850000E-8	-7.886422E-3
8.855000E-8	-7.805913E-3
8.860000E-8	-7.752812E-3
8.865000E-8	-7.687720E-3
8.870000E-8	-7.648322E-3
8.875000E-8	-7.624341E-3
8.880000E-8	-7.569526E-3
8.885000E-8	-7.540406E-3
8.890000E-8	-7.489018E-3
8.895000E-8	-7.454759E-3
8.900000E-8	-7.422213E-3
8.905000E-8	-7.381102E-3
8.910000E-8	-7.322861E-3
8.915000E-8	-7.317723E-3
8.920000E-8	-7.280038E-3
8.925000E-8	-7.254343E-3
8.930000E-8	-7.228649E-3
8.935000E-8	-7.216659E-3
8.940000E-8	-7.209807E-3
8.945000E-8	-7.211520E-3
8.950000E-8	-7.232075E-3
8.955000E-8	-7.262908E-3
8.960000E-8	-7.286890E-3
8.965000E-8	-7.298880E-3
8.970000E-8	-7.319436E-3
8.975000E-8	-7.351982E-3
8.980000E-8	-7.377676E-3
8.985000E-8	-7.389667E-3
8.990000E-8	-7.411935E-3
8.995000E-8	-7.423926E-3
9.000000E-8	-7.447907E-3
9.005000E-8	-7.518138E-3
9.010000E-8	-7.588369E-3
9.015000E-8	-7.675729E-3
9.020000E-8	-7.805913E-3
9.025000E-8	-7.913829E-3
9.030000E-8	-7.968644E-3
9.035000E-8	-8.026884E-3
9.040000E-8	-8.076559E-3
9.045000E-8	-8.088550E-3
9.050000E-8	-8.103967E-3
9.055000E-8	-8.061143E-3
9.060000E-8	-8.042300E-3
9.065000E-8	-7.972070E-3
9.070000E-8	-7.871005E-3
9.075000E-8	-7.768228E-3
9.080000E-8	-7.680868E-3
9.085000E-8	-7.571239E-3
9.090000E-8	-7.480453E-3
9.095000E-8	-7.437629E-3
9.100000E-8	-7.427351E-3
9.105000E-8	-7.429064E-3
9.110000E-8	-7.406796E-3
9.115000E-8	-7.429064E-3
9.120000E-8	-7.478740E-3
9.125000E-8	-7.521564E-3
9.130000E-8	-7.566100E-3
9.135000E-8	-7.626054E-3
9.140000E-8	-7.682581E-3
9.145000E-8	-7.725405E-3
9.150000E-8	-7.757951E-3
9.155000E-8	-7.807626E-3
9.160000E-8	-7.847024E-3
9.165000E-8	-7.886422E-3
9.170000E-8	-7.894987E-3
9.175000E-8	-7.903552E-3
9.180000E-8	-7.889848E-3
9.185000E-8	-7.860728E-3
9.190000E-8	-7.850450E-3
9.195000E-8	-7.824756E-3
9.200000E-8	-7.838459E-3
9.205000E-8	-7.853876E-3
9.210000E-8	-7.874431E-3
9.215000E-8	-7.884709E-3
9.220000E-8	-7.920681E-3
9.225000E-8	-7.965218E-3
9.230000E-8	-7.989199E-3
9.235000E-8	-8.014893E-3
9.240000E-8	-8.049152E-3
9.245000E-8	-8.071421E-3
9.250000E-8	-8.078272E-3
9.255000E-8	-8.081698E-3
9.260000E-8	-8.100541E-3
9.265000E-8	-8.100541E-3
9.270000E-8	-8.076559E-3
9.275000E-8	-8.056004E-3
9.280000E-8	-8.008041E-3
9.285000E-8	-7.960079E-3
9.290000E-8	-7.932672E-3
9.295000E-8	-7.903552E-3
9.300000E-8	-7.879570E-3
9.305000E-8	-7.836746E-3
9.310000E-8	-7.850450E-3
9.315000E-8	-7.865867E-3
9.320000E-8	-7.879570E-3
9.325000E-8	-7.877857E-3
9.330000E-8	-7.893274E-3
9.335000E-8	-7.941236E-3
9.340000E-8	-7.982347E-3
9.345000E-8	-8.004616E-3
9.350000E-8	-8.004616E-3
9.355000E-8	-7.972070E-3
9.360000E-8	-7.888135E-3
9.365000E-8	-7.802487E-3
9.370000E-8	-7.679155E-3
9.375000E-8	-7.536980E-3
9.380000E-8	-7.399944E-3
9.385000E-8	-7.242353E-3
9.390000E-8	-7.132724E-3
9.395000E-8	-7.093326E-3
9.400000E-8	-7.081336E-3
9.405000E-8	-7.098465E-3
9.410000E-8	-7.168696E-3
9.415000E-8	-7.262908E-3
9.420000E-8	-7.369111E-3
9.425000E-8	-7.444481E-3
9.430000E-8	-7.526703E-3
9.435000E-8	-7.547258E-3
9.440000E-8	-7.572952E-3
9.445000E-8	-7.560962E-3
9.450000E-8	-7.490731E-3
9.455000E-8	-7.446194E-3
9.460000E-8	-7.396518E-3
9.465000E-8	-7.322861E-3
9.470000E-8	-7.254343E-3
9.475000E-8	-7.208094E-3
9.480000E-8	-7.185825E-3
9.485000E-8	-7.173835E-3
9.490000E-8	-7.216659E-3
9.495000E-8	-7.297167E-3
9.500000E-8	-7.418787E-3
9.505000E-8	-7.543832E-3
9.510000E-8	-7.653461E-3
9.515000E-8	-7.728831E-3
9.520000E-8	-7.785358E-3
9.525000E-8	-7.780219E-3
9.530000E-8	-7.747673E-3
9.535000E-8	-7.689433E-3
9.540000E-8	-7.632905E-3
9.545000E-8	-7.571239E-3
9.550000E-8	-7.535267E-3
9.555000E-8	-7.519851E-3
9.560000E-8	-7.497582E-3
9.565000E-8	-7.494156E-3
9.570000E-8	-7.473601E-3
9.575000E-8	-7.463323E-3
9.580000E-8	-7.501008E-3
9.585000E-8	-7.571239E-3
9.590000E-8	-7.655174E-3
9.595000E-8	-7.761377E-3
9.600000E-8	-7.853876E-3
9.605000E-8	-7.912116E-3
9.610000E-8	-7.973782E-3
9.615000E-8	-8.008041E-3
9.620000E-8	-7.990912E-3
9.625000E-8	-7.925820E-3
9.630000E-8	-7.843598E-3
9.635000E-8	-7.752812E-3
9.640000E-8	-7.648322E-3
9.645000E-8	-7.552397E-3
9.650000E-8	-7.459897E-3
9.655000E-8	-7.389667E-3
9.660000E-8	-7.333139E-3
9.665000E-8	-7.321149E-3
9.670000E-8	-7.307445E-3
9.675000E-8	-7.307445E-3
9.680000E-8	-7.302306E-3
9.685000E-8	-7.288602E-3
9.690000E-8	-7.257769E-3
9.695000E-8	-7.214946E-3
9.700000E-8	-7.144715E-3
9.705000E-8	-7.062493E-3
9.710000E-8	-6.988836E-3
9.715000E-8	-6.942587E-3
9.720000E-8	-6.923744E-3
9.725000E-8	-6.884346E-3
9.730000E-8	-6.894624E-3
9.735000E-8	-6.944300E-3
9.740000E-8	-7.038512E-3
9.745000E-8	-7.110456E-3
9.750000E-8	-7.190964E-3
9.755000E-8	-7.264621E-3
9.760000E-8	-7.328000E-3
9.765000E-8	-7.386241E-3
9.770000E-8	-7.422213E-3
9.775000E-8	-7.477027E-3
9.780000E-8	-7.489018E-3
9.785000E-8	-7.499295E-3
9.790000E-8	-7.478740E-3
9.795000E-8	-7.427351E-3
9.800000E-8	-7.381102E-3
9.805000E-8	-7.321149E-3
9.810000E-8	-7.302306E-3
9.815000E-8	-7.266334E-3
9.820000E-8	-7.312584E-3
9.825000E-8	-7.372537E-3
9.830000E-8	-7.425638E-3
9.835000E-8	-7.485592E-3
9.840000E-8	-7.547258E-3
9.845000E-8	-7.595221E-3
9.850000E-8	-7.651748E-3
9.855000E-8	-7.703136E-3
9.860000E-8	-7.709988E-3
9.865000E-8	-7.703136E-3
9.870000E-8	-7.627767E-3
9.875000E-8	-7.578091E-3
9.880000E-8	-7.501008E-3
9.885000E-8	-7.446194E-3
9.890000E-8	-7.399944E-3
9.895000E-8	-7.377676E-3
9.900000E-8	-7.358833E-3
9.905000E-8	-7.350269E-3
9.910000E-8	-7.365685E-3
9.915000E-8	-7.394805E-3
9.920000E-8	-7.453046E-3
9.925000E-8	-7.507860E-3
9.930000E-8	-7.545545E-3
9.935000E-8	-7.571239E-3
9.940000E-8	-7.583230E-3
9.945000E-8	-7.593508E-3
9.950000E-8	-7.583230E-3
9.955000E-8	-7.560962E-3
9.960000E-8	-7.533554E-3
9.965000E-8	-7.524990E-3
9.970000E-8	-7.509573E-3
9.975000E-8	-7.555823E-3
9.980000E-8	-7.600359E-3
9.985000E-8	-7.653461E-3
9.990000E-8	-7.677442E-3
9.995000E-8	-7.701423E-3
1.000000E-7	-7.739108E-3
1.000500E-7	-7.740821E-3
1.001000E-7	-7.699710E-3
1.001500E-7	-7.620915E-3
1.002000E-7	-7.536980E-3
1.002500E-7	-7.434203E-3
1.003000E-7	-7.348556E-3
1.003500E-7	-7.249205E-3
1.004000E-7	-7.113882E-3
1.004500E-7	-6.971707E-3
1.005000E-7	-6.843235E-3
1.005500E-7	-6.730181E-3
1.006000E-7	-6.661663E-3
1.006500E-7	-6.606848E-3
1.007000E-7	-6.567450E-3
1.007500E-7	-6.572589E-3
1.008000E-7	-6.605135E-3
1.008500E-7	-6.644533E-3
1.009000E-7	-6.721616E-3
1.009500E-7	-6.798699E-3
1.010000E-7	-6.918605E-3
1.010500E-7	-6.978559E-3
1.011000E-7	-7.041938E-3
1.011500E-7	-7.105317E-3
1.012000E-7	-7.131011E-3
1.012500E-7	-7.096752E-3
1.013000E-7	-7.074484E-3
1.013500E-7	-7.050502E-3
1.014000E-7	-6.995688E-3
1.014500E-7	-6.918605E-3
1.015000E-7	-6.860365E-3
1.015500E-7	-6.814115E-3
1.016000E-7	-6.779856E-3
1.016500E-7	-6.742171E-3
1.017000E-7	-6.721616E-3
1.017500E-7	-6.738746E-3
1.018000E-7	-6.764440E-3
1.018500E-7	-6.783282E-3
1.019000E-7	-6.803838E-3
1.019500E-7	-6.815828E-3
1.020000E-7	-6.776430E-3
1.020500E-7	-6.733607E-3
1.021000E-7	-6.682218E-3
1.021500E-7	-6.637681E-3
1.022000E-7	-6.599997E-3
1.022500E-7	-6.558886E-3
1.023000E-7	-6.528053E-3
1.023500E-7	-6.480090E-3
1.024000E-7	-6.414998E-3
1.024500E-7	-6.370461E-3
1.025000E-7	-6.344767E-3
1.025500E-7	-6.327637E-3
1.026000E-7	-6.361896E-3
1.026500E-7	-6.401294E-3
1.027000E-7	-6.476664E-3
1.027500E-7	-6.548608E-3
1.028000E-7	-6.670228E-3
1.028500E-7	-6.755875E-3
1.029000E-7	-6.824393E-3
1.029500E-7	-6.867217E-3
1.030000E-7	-6.915179E-3
1.030500E-7	-6.969994E-3
1.031000E-7	-6.976846E-3
1.031500E-7	-7.012818E-3
1.032000E-7	-7.055641E-3
1.032500E-7	-7.072771E-3
1.033000E-7	-7.098465E-3
1.033500E-7	-7.144715E-3
1.034000E-7	-7.177261E-3
1.034500E-7	-7.204668E-3
1.035000E-7	-7.230362E-3
1.035500E-7	-7.238927E-3
1.036000E-7	-7.209807E-3
1.036500E-7	-7.178974E-3
1.037000E-7	-7.132724E-3
1.037500E-7	-7.031660E-3
1.038000E-7	-6.908328E-3
1.038500E-7	-6.803838E-3
1.039000E-7	-6.704487E-3
1.039500E-7	-6.586293E-3
1.040000E-7	-6.509210E-3
1.040500E-7	-6.440692E-3
1.041000E-7	-6.406433E-3
1.041500E-7	-6.360184E-3
1.042000E-7	-6.322499E-3
1.042500E-7	-6.301943E-3
1.043000E-7	-6.307082E-3
1.043500E-7	-6.305369E-3
1.044000E-7	-6.337915E-3
1.044500E-7	-6.370461E-3
1.045000E-7	-6.368748E-3
1.045500E-7	-6.367035E-3
1.046000E-7	-6.382452E-3
1.046500E-7	-6.389304E-3
1.047000E-7	-6.379026E-3
1.047500E-7	-6.385878E-3
1.048000E-7	-6.394443E-3
1.048500E-7	-6.396155E-3
1.049000E-7	-6.394443E-3
1.049500E-7	-6.392730E-3
1.050000E-7	-6.349906E-3
1.050500E-7	-6.344767E-3
1.051000E-7	-6.377313E-3
1.051500E-7	-6.409859E-3
1.052000E-7	-6.454396E-3
1.052500E-7	-6.562312E-3
1.053000E-7	-6.673653E-3
1.053500E-7	-6.820967E-3
1.054000E-7	-6.935735E-3
1.054500E-7	-7.041938E-3
1.055000E-7	-7.185825E-3
1.055500E-7	-7.307445E-3
1.056000E-7	-7.367398E-3
1.056500E-7	-7.410222E-3
1.057000E-7	-7.403370E-3
1.057500E-7	-7.386241E-3
1.058000E-7	-7.326287E-3
1.058500E-7	-7.256056E-3
1.059000E-7	-7.173835E-3
1.059500E-7	-7.086474E-3
1.060000E-7	-6.990549E-3
1.060500E-7	-6.870643E-3
1.061000E-7	-6.749023E-3
1.061500E-7	-6.653098E-3
1.062000E-7	-6.550321E-3
1.062500E-7	-6.450970E-3
1.063000E-7	-6.360184E-3
1.063500E-7	-6.277962E-3
1.064000E-7	-6.223148E-3
1.064500E-7	-6.202592E-3
1.065000E-7	-6.176898E-3
1.065500E-7	-6.176898E-3
1.066000E-7	-6.214583E-3
1.066500E-7	-6.276249E-3
1.067000E-7	-6.334489E-3
1.067500E-7	-6.375600E-3
1.068000E-7	-6.435553E-3
1.068500E-7	-6.473238E-3
1.069000E-7	-6.473238E-3
1.069500E-7	-6.461248E-3
1.070000E-7	-6.406433E-3
1.070500E-7	-6.341341E-3
1.071000E-7	-6.276249E-3
1.071500E-7	-6.183750E-3
1.072000E-7	-6.125509E-3
1.072500E-7	-6.122083E-3
1.073000E-7	-6.137500E-3
1.073500E-7	-6.178611E-3
1.074000E-7	-6.257407E-3
1.074500E-7	-6.384165E-3
1.075000E-7	-6.536617E-3
1.075500E-7	-6.651385E-3
1.076000E-7	-6.788421E-3
1.076500E-7	-6.927170E-3
1.077000E-7	-7.048789E-3
1.077500E-7	-7.143002E-3
1.078000E-7	-7.202955E-3
1.078500E-7	-7.202955E-3
1.079000E-7	-7.184113E-3
1.079500E-7	-7.137863E-3
1.080000E-7	-7.062493E-3
1.080500E-7	-6.999114E-3
1.081000E-7	-6.925457E-3
1.081500E-7	-6.853513E-3
1.082000E-7	-6.776430E-3
1.082500E-7	-6.714764E-3
1.083000E-7	-6.637681E-3
1.083500E-7	-6.581154E-3
1.084000E-7	-6.533191E-3
1.084500E-7	-6.485229E-3
1.085000E-7	-6.440692E-3
1.085500E-7	-6.426989E-3
1.086000E-7	-6.375600E-3
1.086500E-7	-6.329350E-3
1.087000E-7	-6.283101E-3
1.087500E-7	-6.240277E-3
1.088000E-7	-6.226573E-3
1.088500E-7	-6.228286E-3
1.089000E-7	-6.238564E-3
1.089500E-7	-6.233425E-3
1.090000E-7	-6.257407E-3
1.090500E-7	-6.265971E-3
1.091000E-7	-6.274536E-3
1.091500E-7	-6.276249E-3
1.092000E-7	-6.303656E-3
1.092500E-7	-6.337915E-3
1.093000E-7	-6.375600E-3
1.093500E-7	-6.437266E-3
1.094000E-7	-6.531479E-3
1.094500E-7	-6.623978E-3
1.095000E-7	-6.716477E-3
1.095500E-7	-6.795273E-3
1.096000E-7	-6.838097E-3
1.096500E-7	-6.903189E-3
1.097000E-7	-6.940874E-3
1.097500E-7	-6.964855E-3
1.098000E-7	-6.946012E-3
1.098500E-7	-6.928883E-3
1.099000E-7	-6.896337E-3
1.099500E-7	-6.836384E-3
1.100000E-7	-6.761014E-3
1.100500E-7	-6.656524E-3
1.101000E-7	-6.526340E-3
1.101500E-7	-6.380739E-3
1.102000E-7	-6.267684E-3
1.102500E-7	-6.173472E-3
1.103000E-7	-6.106667E-3
1.103500E-7	-6.026158E-3
1.104000E-7	-5.991899E-3
1.104500E-7	-5.966205E-3
1.105000E-7	-5.971344E-3
1.105500E-7	-5.990186E-3
1.106000E-7	-6.021019E-3
1.106500E-7	-6.058704E-3
1.107000E-7	-6.089537E-3
1.107500E-7	-6.122083E-3
1.108000E-7	-6.140926E-3
1.108500E-7	-6.125509E-3
1.109000E-7	-6.086112E-3
1.109500E-7	-6.072408E-3
1.110000E-7	-6.022732E-3
1.110500E-7	-5.967918E-3
1.111000E-7	-5.916529E-3
1.111500E-7	-5.860002E-3
1.112000E-7	-5.794910E-3
1.112500E-7	-5.800049E-3
1.113000E-7	-5.829169E-3
1.113500E-7	-5.877132E-3
1.114000E-7	-5.949076E-3
1.114500E-7	-6.019306E-3
1.115000E-7	-6.118658E-3
1.115500E-7	-6.202592E-3
1.116000E-7	-6.312221E-3
1.116500E-7	-6.403007E-3
1.117000E-7	-6.514349E-3
1.117500E-7	-6.582867E-3
1.118000E-7	-6.615413E-3
1.118500E-7	-6.632543E-3
1.119000E-7	-6.635969E-3
1.119500E-7	-6.582867E-3
1.120000E-7	-6.500645E-3
1.120500E-7	-6.432127E-3
1.121000E-7	-6.327637E-3
1.121500E-7	-6.223148E-3
1.122000E-7	-6.134074E-3
1.122500E-7	-6.053565E-3
1.123000E-7	-6.000464E-3
1.123500E-7	-5.978196E-3
1.124000E-7	-5.957640E-3
1.124500E-7	-5.919955E-3
1.125000E-7	-5.894261E-3
1.125500E-7	-5.871993E-3
1.126000E-7	-5.844586E-3
1.126500E-7	-5.818891E-3
1.127000E-7	-5.798336E-3
1.127500E-7	-5.808614E-3
1.128000E-7	-5.827456E-3
1.128500E-7	-5.860002E-3
1.129000E-7	-5.883983E-3
1.129500E-7	-5.919955E-3
1.130000E-7	-5.979909E-3
1.130500E-7	-6.038149E-3
1.131000E-7	-6.080973E-3
1.131500E-7	-6.106667E-3
1.132000E-7	-6.101528E-3
1.132500E-7	-6.055278E-3
1.133000E-7	-6.000464E-3
1.133500E-7	-5.967918E-3
1.134000E-7	-5.918242E-3
1.134500E-7	-5.880558E-3
1.135000E-7	-5.844586E-3
1.135500E-7	-5.829169E-3
1.136000E-7	-5.832595E-3
1.136500E-7	-5.832595E-3
1.137000E-7	-5.784632E-3
1.137500E-7	-5.753799E-3
1.138000E-7	-5.722966E-3
1.138500E-7	-5.722966E-3
1.139000E-7	-5.707550E-3
1.139500E-7	-5.719540E-3
1.140000E-7	-5.688707E-3
1.140500E-7	-5.704124E-3
1.141000E-7	-5.712688E-3
1.141500E-7	-5.716114E-3
1.142000E-7	-5.740096E-3
1.142500E-7	-5.777781E-3
1.143000E-7	-5.825743E-3
1.143500E-7	-5.856576E-3
1.144000E-7	-5.926807E-3
1.144500E-7	-5.949076E-3
1.145000E-7	-5.990186E-3
1.145500E-7	-5.981622E-3
1.146000E-7	-5.967918E-3
1.146500E-7	-5.913104E-3
1.147000E-7	-5.851437E-3
1.147500E-7	-5.777781E-3
1.148000E-7	-5.740096E-3
1.148500E-7	-5.724679E-3
1.149000E-7	-5.686994E-3
1.149500E-7	-5.717827E-3
1.150000E-7	-5.760651E-3
1.150500E-7	-5.796623E-3
1.151000E-7	-5.839447E-3
1.151500E-7	-5.863428E-3
1.152000E-7	-5.907965E-3
1.152500E-7	-5.981622E-3
1.153000E-7	-6.036436E-3
1.153500E-7	-6.098102E-3
1.154000E-7	-6.175185E-3
1.154500E-7	-6.236851E-3
1.155000E-7	-6.308795E-3
1.155500E-7	-6.379026E-3
1.156000E-7	-6.389304E-3
1.156500E-7	-6.389304E-3
1.157000E-7	-6.367035E-3
1.157500E-7	-6.327637E-3
1.158000E-7	-6.262545E-3
1.158500E-7	-6.183750E-3
1.159000E-7	-6.115232E-3
1.159500E-7	-6.080973E-3
1.160000E-7	-6.079260E-3
1.160500E-7	-6.051853E-3
1.161000E-7	-6.056991E-3
1.161500E-7	-6.103241E-3
1.162000E-7	-6.175185E-3
1.162500E-7	-6.233425E-3
1.163000E-7	-6.277962E-3
1.163500E-7	-6.284814E-3
1.164000E-7	-6.253981E-3
1.164500E-7	-6.173472E-3
1.165000E-7	-6.045001E-3
1.165500E-7	-5.935372E-3
1.166000E-7	-5.772642E-3
1.166500E-7	-5.613337E-3
1.167000E-7	-5.460885E-3
1.167500E-7	-5.298155E-3
1.168000E-7	-5.173109E-3
1.168500E-7	-5.111443E-3
1.169000E-7	-5.077184E-3
1.169500E-7	-5.075471E-3
1.170000E-7	-5.106304E-3
1.170500E-7	-5.155980E-3
1.171000E-7	-5.234775E-3
1.171500E-7	-5.322136E-3
1.172000E-7	-5.397506E-3
1.172500E-7	-5.435191E-3
1.173000E-7	-5.460885E-3
1.173500E-7	-5.472875E-3
1.174000E-7	-5.436903E-3
1.174500E-7	-5.359821E-3
1.175000E-7	-5.258757E-3
1.175500E-7	-5.183387E-3
1.176000E-7	-5.084036E-3
1.176500E-7	-5.018944E-3
1.177000E-7	-4.984685E-3
1.177500E-7	-4.967555E-3
1.178000E-7	-4.986398E-3
1.178500E-7	-5.042925E-3
1.179000E-7	-5.114869E-3
1.179500E-7	-5.207368E-3
1.180000E-7	-5.293016E-3
1.180500E-7	-5.426626E-3
1.181000E-7	-5.536255E-3
1.181500E-7	-5.647596E-3
1.182000E-7	-5.736670E-3
1.182500E-7	-5.786345E-3
1.183000E-7	-5.781206E-3
1.183500E-7	-5.752086E-3
1.184000E-7	-5.698985E-3
1.184500E-7	-5.589356E-3
1.185000E-7	-5.486579E-3
1.185500E-7	-5.376950E-3
