Study Name	Eurofer
Sample Name	HT_weld_2022-06-06
Run Name	200C_spot1
Operator	Ben
Date	6/6/2022
Time	10:26
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	10:26:41
	
Time	Amplitude
9.040000E-8	2.007064E-2
9.045000E-8	2.008091E-2
9.050000E-8	2.011346E-2
9.055000E-8	2.010661E-2
9.060000E-8	2.010147E-2
9.065000E-8	2.004494E-2
9.070000E-8	1.991133E-2
9.075000E-8	1.975203E-2
9.080000E-8	1.955675E-2
9.085000E-8	1.945740E-2
9.090000E-8	1.934606E-2
9.095000E-8	1.926898E-2
9.100000E-8	1.926384E-2
9.105000E-8	1.930666E-2
9.110000E-8	1.938888E-2
9.115000E-8	1.951735E-2
9.120000E-8	1.961670E-2
9.125000E-8	1.973147E-2
9.130000E-8	1.993017E-2
9.135000E-8	2.011517E-2
9.140000E-8	2.028133E-2
9.145000E-8	2.040466E-2
9.150000E-8	2.048517E-2
9.155000E-8	2.052628E-2
9.160000E-8	2.053313E-2
9.165000E-8	2.055197E-2
9.170000E-8	2.050401E-2
9.175000E-8	2.042179E-2
9.180000E-8	2.030874E-2
9.185000E-8	2.020938E-2
9.190000E-8	2.009976E-2
9.195000E-8	1.999355E-2
9.200000E-8	1.988221E-2
9.205000E-8	1.978629E-2
9.210000E-8	1.966809E-2
9.215000E-8	1.955332E-2
9.220000E-8	1.944712E-2
9.225000E-8	1.933064E-2
9.230000E-8	1.923643E-2
9.235000E-8	1.918675E-2
9.240000E-8	1.918847E-2
9.245000E-8	1.920388E-2
9.250000E-8	1.926212E-2
9.255000E-8	1.931865E-2
9.260000E-8	1.941971E-2
9.265000E-8	1.947282E-2
9.270000E-8	1.957559E-2
9.275000E-8	1.966981E-2
9.280000E-8	1.975717E-2
9.285000E-8	1.983254E-2
9.290000E-8	1.985480E-2
9.295000E-8	1.984281E-2
9.300000E-8	1.976230E-2
9.305000E-8	1.964411E-2
9.310000E-8	1.952420E-2
9.315000E-8	1.941115E-2
9.320000E-8	1.934434E-2
9.325000E-8	1.921759E-2
9.330000E-8	1.913194E-2
9.335000E-8	1.904287E-2
9.340000E-8	1.896236E-2
9.345000E-8	1.894351E-2
9.350000E-8	1.896921E-2
9.355000E-8	1.907199E-2
9.360000E-8	1.927240E-2
9.365000E-8	1.946939E-2
9.370000E-8	1.961328E-2
9.375000E-8	1.975717E-2
9.380000E-8	1.981369E-2
9.385000E-8	1.984624E-2
9.390000E-8	1.985823E-2
9.395000E-8	1.987536E-2
9.400000E-8	1.988221E-2
9.405000E-8	1.981541E-2
9.410000E-8	1.974689E-2
9.415000E-8	1.964411E-2
9.420000E-8	1.956360E-2
9.425000E-8	1.948481E-2
9.430000E-8	1.941971E-2
9.435000E-8	1.941458E-2
9.440000E-8	1.938888E-2
9.445000E-8	1.931694E-2
9.450000E-8	1.922615E-2
9.455000E-8	1.914393E-2
9.460000E-8	1.902402E-2
9.465000E-8	1.892125E-2
9.470000E-8	1.882361E-2
9.475000E-8	1.875166E-2
9.480000E-8	1.871398E-2
9.485000E-8	1.867801E-2
9.490000E-8	1.864204E-2
9.495000E-8	1.871227E-2
9.500000E-8	1.883046E-2
9.505000E-8	1.895551E-2
9.510000E-8	1.904629E-2
9.515000E-8	1.915763E-2
9.520000E-8	1.923985E-2
9.525000E-8	1.934434E-2
9.530000E-8	1.942314E-2
9.535000E-8	1.946254E-2
9.540000E-8	1.950536E-2
9.545000E-8	1.960129E-2
9.550000E-8	1.964925E-2
9.555000E-8	1.970406E-2
9.560000E-8	1.970920E-2
9.565000E-8	1.968180E-2
9.570000E-8	1.961842E-2
9.575000E-8	1.953962E-2
9.580000E-8	1.944883E-2
9.585000E-8	1.942828E-2
9.590000E-8	1.942485E-2
9.595000E-8	1.945226E-2
9.600000E-8	1.953277E-2
9.605000E-8	1.958244E-2
9.610000E-8	1.957388E-2
9.615000E-8	1.963383E-2
9.620000E-8	1.971263E-2
9.625000E-8	1.974004E-2
9.630000E-8	1.973318E-2
9.635000E-8	1.972976E-2
9.640000E-8	1.972976E-2
9.645000E-8	1.968351E-2
9.650000E-8	1.957045E-2
9.655000E-8	1.947110E-2
9.660000E-8	1.935634E-2
9.665000E-8	1.921759E-2
9.670000E-8	1.916962E-2
9.675000E-8	1.912166E-2
9.680000E-8	1.911652E-2
9.685000E-8	1.915421E-2
9.690000E-8	1.919703E-2
9.695000E-8	1.922444E-2
9.700000E-8	1.920560E-2
9.705000E-8	1.919018E-2
9.710000E-8	1.915421E-2
9.715000E-8	1.910453E-2
9.720000E-8	1.906685E-2
9.725000E-8	1.899833E-2
9.730000E-8	1.891782E-2
9.735000E-8	1.888185E-2
9.740000E-8	1.888527E-2
9.745000E-8	1.888185E-2
9.750000E-8	1.887842E-2
9.755000E-8	1.888527E-2
9.760000E-8	1.894694E-2
9.765000E-8	1.899490E-2
9.770000E-8	1.908912E-2
9.775000E-8	1.915592E-2
9.780000E-8	1.919532E-2
9.785000E-8	1.921416E-2
9.790000E-8	1.920217E-2
9.795000E-8	1.918333E-2
9.800000E-8	1.918675E-2
9.805000E-8	1.918504E-2
9.810000E-8	1.915421E-2
9.815000E-8	1.911310E-2
9.820000E-8	1.905486E-2
9.825000E-8	1.899490E-2
9.830000E-8	1.896750E-2
9.835000E-8	1.895379E-2
9.840000E-8	1.893495E-2
9.845000E-8	1.892639E-2
9.850000E-8	1.883731E-2
9.855000E-8	1.870028E-2
9.860000E-8	1.859236E-2
9.865000E-8	1.840736E-2
9.870000E-8	1.825662E-2
9.875000E-8	1.807162E-2
9.880000E-8	1.790375E-2
9.885000E-8	1.778385E-2
9.890000E-8	1.771019E-2
9.895000E-8	1.766394E-2
9.900000E-8	1.769135E-2
9.905000E-8	1.772389E-2
9.910000E-8	1.778556E-2
9.915000E-8	1.780954E-2
9.920000E-8	1.778042E-2
9.925000E-8	1.780269E-2
9.930000E-8	1.779584E-2
9.935000E-8	1.781982E-2
9.940000E-8	1.783524E-2
9.945000E-8	1.791061E-2
9.950000E-8	1.793287E-2
9.955000E-8	1.798769E-2
9.960000E-8	1.805449E-2
9.965000E-8	1.811959E-2
9.970000E-8	1.816070E-2
9.975000E-8	1.820352E-2
9.980000E-8	1.818982E-2
9.985000E-8	1.813672E-2
9.990000E-8	1.810246E-2
9.995000E-8	1.807505E-2
1.000000E-7	1.800482E-2
1.000500E-7	1.794658E-2
1.001000E-7	1.787977E-2
1.001500E-7	1.785408E-2
1.002000E-7	1.784380E-2
1.002500E-7	1.782838E-2
1.003000E-7	1.787977E-2
1.003500E-7	1.798426E-2
1.004000E-7	1.808533E-2
1.004500E-7	1.818810E-2
1.005000E-7	1.828917E-2
1.005500E-7	1.838852E-2
1.006000E-7	1.842792E-2
1.006500E-7	1.841764E-2
1.007000E-7	1.836282E-2
1.007500E-7	1.829773E-2
1.008000E-7	1.818982E-2
1.008500E-7	1.804935E-2
1.009000E-7	1.794658E-2
1.009500E-7	1.787806E-2
1.010000E-7	1.782838E-2
1.010500E-7	1.773246E-2
1.011000E-7	1.768450E-2
1.011500E-7	1.765709E-2
1.012000E-7	1.761255E-2
1.012500E-7	1.759542E-2
1.013000E-7	1.761255E-2
1.013500E-7	1.766394E-2
1.014000E-7	1.768792E-2
1.014500E-7	1.774788E-2
1.015000E-7	1.782667E-2
1.015500E-7	1.791232E-2
1.016000E-7	1.799283E-2
1.016500E-7	1.812644E-2
1.017000E-7	1.818468E-2
1.017500E-7	1.823435E-2
1.018000E-7	1.829088E-2
1.018500E-7	1.831315E-2
1.019000E-7	1.829088E-2
1.019500E-7	1.828232E-2
1.020000E-7	1.825662E-2
1.020500E-7	1.819667E-2
1.021000E-7	1.805963E-2
1.021500E-7	1.795686E-2
1.022000E-7	1.779926E-2
1.022500E-7	1.762968E-2
1.023000E-7	1.749607E-2
1.023500E-7	1.744126E-2
1.024000E-7	1.738130E-2
1.024500E-7	1.737959E-2
1.025000E-7	1.738987E-2
1.025500E-7	1.748751E-2
1.026000E-7	1.760399E-2
1.026500E-7	1.771190E-2
1.027000E-7	1.779926E-2
1.027500E-7	1.786093E-2
1.028000E-7	1.792945E-2
1.028500E-7	1.793973E-2
1.029000E-7	1.796885E-2
1.029500E-7	1.794658E-2
1.030000E-7	1.792945E-2
1.030500E-7	1.787121E-2
1.031000E-7	1.782496E-2
1.031500E-7	1.780098E-2
1.032000E-7	1.780783E-2
1.032500E-7	1.789005E-2
1.033000E-7	1.798598E-2
1.033500E-7	1.806991E-2
1.034000E-7	1.819496E-2
1.034500E-7	1.830801E-2
1.035000E-7	1.832857E-2
1.035500E-7	1.832857E-2
1.036000E-7	1.822921E-2
1.036500E-7	1.813329E-2
1.037000E-7	1.800824E-2
1.037500E-7	1.783010E-2
1.038000E-7	1.765880E-2
1.038500E-7	1.749607E-2
1.039000E-7	1.733334E-2
1.039500E-7	1.721172E-2
1.040000E-7	1.711237E-2
1.040500E-7	1.706955E-2
1.041000E-7	1.705927E-2
1.041500E-7	1.709353E-2
1.042000E-7	1.712950E-2
1.042500E-7	1.718774E-2
1.043000E-7	1.720144E-2
1.043500E-7	1.723228E-2
1.044000E-7	1.726825E-2
1.044500E-7	1.730765E-2
1.045000E-7	1.729223E-2
1.045500E-7	1.731279E-2
1.046000E-7	1.739843E-2
1.046500E-7	1.740357E-2
1.047000E-7	1.742413E-2
1.047500E-7	1.749265E-2
1.048000E-7	1.748751E-2
1.048500E-7	1.747723E-2
1.049000E-7	1.741728E-2
1.049500E-7	1.733677E-2
1.050000E-7	1.727681E-2
1.050500E-7	1.721515E-2
1.051000E-7	1.716547E-2
1.051500E-7	1.704728E-2
1.052000E-7	1.698904E-2
1.052500E-7	1.691367E-2
1.053000E-7	1.685885E-2
1.053500E-7	1.684515E-2
1.054000E-7	1.684344E-2
1.054500E-7	1.680918E-2
1.055000E-7	1.687427E-2
1.055500E-7	1.697020E-2
1.056000E-7	1.703700E-2
1.056500E-7	1.714492E-2
1.057000E-7	1.723913E-2
1.057500E-7	1.737617E-2
1.058000E-7	1.749265E-2
1.058500E-7	1.758343E-2
1.059000E-7	1.764852E-2
1.059500E-7	1.765709E-2
1.060000E-7	1.770505E-2
1.060500E-7	1.777186E-2
1.061000E-7	1.772389E-2
1.061500E-7	1.765709E-2
1.062000E-7	1.760570E-2
1.062500E-7	1.750464E-2
1.063000E-7	1.739501E-2
1.063500E-7	1.727510E-2
1.064000E-7	1.716547E-2
1.064500E-7	1.709353E-2
1.065000E-7	1.700446E-2
1.065500E-7	1.697191E-2
1.066000E-7	1.690853E-2
1.066500E-7	1.684172E-2
1.067000E-7	1.684001E-2
1.067500E-7	1.681603E-2
1.068000E-7	1.679205E-2
1.068500E-7	1.685372E-2
1.069000E-7	1.694964E-2
1.069500E-7	1.703186E-2
1.070000E-7	1.717404E-2
1.070500E-7	1.727510E-2
1.071000E-7	1.738130E-2
1.071500E-7	1.741899E-2
1.072000E-7	1.742070E-2
1.072500E-7	1.738644E-2
1.073000E-7	1.730593E-2
1.073500E-7	1.719117E-2
1.074000E-7	1.708668E-2
1.074500E-7	1.700617E-2
1.075000E-7	1.688455E-2
1.075500E-7	1.677835E-2
1.076000E-7	1.669955E-2
1.076500E-7	1.665159E-2
1.077000E-7	1.661390E-2
1.077500E-7	1.660191E-2
1.078000E-7	1.660191E-2
1.078500E-7	1.670126E-2
1.079000E-7	1.679034E-2
1.079500E-7	1.685200E-2
1.080000E-7	1.693594E-2
1.080500E-7	1.701131E-2
1.081000E-7	1.709867E-2
1.081500E-7	1.713635E-2
1.082000E-7	1.717232E-2
1.082500E-7	1.722885E-2
1.083000E-7	1.725455E-2
1.083500E-7	1.729566E-2
1.084000E-7	1.730080E-2
1.084500E-7	1.728024E-2
1.085000E-7	1.723570E-2
1.085500E-7	1.720316E-2
1.086000E-7	1.715862E-2
1.086500E-7	1.710038E-2
1.087000E-7	1.701131E-2
1.087500E-7	1.687427E-2
1.088000E-7	1.677492E-2
1.088500E-7	1.670469E-2
1.089000E-7	1.663960E-2
1.089500E-7	1.656937E-2
1.090000E-7	1.649057E-2
1.090500E-7	1.644775E-2
1.091000E-7	1.649057E-2
1.091500E-7	1.656765E-2
1.092000E-7	1.665844E-2
1.092500E-7	1.674580E-2
1.093000E-7	1.679376E-2
1.093500E-7	1.684858E-2
1.094000E-7	1.687598E-2
1.094500E-7	1.681603E-2
1.095000E-7	1.676122E-2
1.095500E-7	1.673210E-2
1.096000E-7	1.663788E-2
1.096500E-7	1.652312E-2
1.097000E-7	1.644946E-2
1.097500E-7	1.639122E-2
1.098000E-7	1.629187E-2
1.098500E-7	1.618909E-2
1.099000E-7	1.611201E-2
1.099500E-7	1.606062E-2
1.100000E-7	1.599039E-2
1.100500E-7	1.591331E-2
1.101000E-7	1.586020E-2
1.101500E-7	1.585335E-2
1.102000E-7	1.595442E-2
1.102500E-7	1.608803E-2
1.103000E-7	1.621479E-2
1.103500E-7	1.639636E-2
1.104000E-7	1.661904E-2
1.104500E-7	1.680061E-2
1.105000E-7	1.698733E-2
1.105500E-7	1.717232E-2
1.106000E-7	1.729394E-2
1.106500E-7	1.736417E-2
1.107000E-7	1.737445E-2
1.107500E-7	1.731107E-2
1.108000E-7	1.721344E-2
1.108500E-7	1.709867E-2
1.109000E-7	1.693765E-2
1.109500E-7	1.679034E-2
1.110000E-7	1.670469E-2
1.110500E-7	1.664816E-2
1.111000E-7	1.661562E-2
1.111500E-7	1.660534E-2
1.112000E-7	1.661733E-2
1.112500E-7	1.668413E-2
1.113000E-7	1.670298E-2
1.113500E-7	1.672867E-2
1.114000E-7	1.676293E-2
1.114500E-7	1.681260E-2
1.115000E-7	1.683487E-2
1.115500E-7	1.686913E-2
1.116000E-7	1.689997E-2
1.116500E-7	1.692909E-2
1.117000E-7	1.690168E-2
1.117500E-7	1.689311E-2
1.118000E-7	1.688797E-2
1.118500E-7	1.686742E-2
1.119000E-7	1.682973E-2
1.119500E-7	1.675436E-2
1.120000E-7	1.666015E-2
1.120500E-7	1.657450E-2
1.121000E-7	1.655738E-2
1.121500E-7	1.651626E-2
1.122000E-7	1.642548E-2
1.122500E-7	1.638608E-2
1.123000E-7	1.631071E-2
1.123500E-7	1.622335E-2
1.124000E-7	1.615654E-2
1.124500E-7	1.614627E-2
1.125000E-7	1.612400E-2
1.125500E-7	1.606918E-2
1.126000E-7	1.599553E-2
1.126500E-7	1.597155E-2
1.127000E-7	1.592872E-2
1.127500E-7	1.589104E-2
1.128000E-7	1.584993E-2
1.128500E-7	1.578997E-2
1.129000E-7	1.572831E-2
1.129500E-7	1.566493E-2
1.130000E-7	1.561183E-2
1.130500E-7	1.555016E-2
1.131000E-7	1.550562E-2
1.131500E-7	1.550220E-2
1.132000E-7	1.553817E-2
1.132500E-7	1.562039E-2
1.133000E-7	1.569405E-2
1.133500E-7	1.582252E-2
1.134000E-7	1.589446E-2
1.134500E-7	1.595270E-2
1.135000E-7	1.599895E-2
1.135500E-7	1.605719E-2
1.136000E-7	1.605719E-2
1.136500E-7	1.600581E-2
1.137000E-7	1.600067E-2
1.137500E-7	1.592187E-2
1.138000E-7	1.582595E-2
1.138500E-7	1.570090E-2
1.139000E-7	1.557928E-2
1.139500E-7	1.549192E-2
1.140000E-7	1.542854E-2
1.140500E-7	1.541655E-2
1.141000E-7	1.543711E-2
1.141500E-7	1.549192E-2
1.142000E-7	1.551590E-2
1.142500E-7	1.548849E-2
1.143000E-7	1.544396E-2
1.143500E-7	1.539086E-2
1.144000E-7	1.530007E-2
1.144500E-7	1.518359E-2
1.145000E-7	1.510479E-2
1.145500E-7	1.505854E-2
1.146000E-7	1.508253E-2
1.146500E-7	1.506540E-2
1.147000E-7	1.510137E-2
1.147500E-7	1.521100E-2
1.148000E-7	1.534118E-2
1.148500E-7	1.550220E-2
1.149000E-7	1.570090E-2
1.149500E-7	1.591673E-2
1.150000E-7	1.609830E-2
1.150500E-7	1.625590E-2
1.151000E-7	1.633640E-2
1.151500E-7	1.638608E-2
1.152000E-7	1.634497E-2
1.152500E-7	1.626789E-2
1.153000E-7	1.615826E-2
1.153500E-7	1.599895E-2
1.154000E-7	1.580025E-2
1.154500E-7	1.562382E-2
1.155000E-7	1.545937E-2
1.155500E-7	1.530178E-2
1.156000E-7	1.514762E-2
1.156500E-7	1.508938E-2
1.157000E-7	1.513391E-2
1.157500E-7	1.519558E-2
1.158000E-7	1.525553E-2
1.158500E-7	1.537030E-2
1.159000E-7	1.547479E-2
1.159500E-7	1.558785E-2
1.160000E-7	1.569234E-2
1.160500E-7	1.578141E-2
1.161000E-7	1.582766E-2
1.161500E-7	1.583451E-2
1.162000E-7	1.581224E-2
1.162500E-7	1.577284E-2
1.163000E-7	1.576428E-2
1.163500E-7	1.573173E-2
1.164000E-7	1.569062E-2
1.164500E-7	1.570090E-2
1.165000E-7	1.573345E-2
1.165500E-7	1.570775E-2
1.166000E-7	1.571803E-2
1.166500E-7	1.575229E-2
1.167000E-7	1.578483E-2
1.167500E-7	1.580368E-2
1.168000E-7	1.576428E-2
1.168500E-7	1.573173E-2
1.169000E-7	1.563752E-2
1.169500E-7	1.555701E-2
1.170000E-7	1.545937E-2
1.170500E-7	1.530178E-2
1.171000E-7	1.510651E-2
1.171500E-7	1.487012E-2
1.172000E-7	1.468341E-2
1.172500E-7	1.449156E-2
1.173000E-7	1.440591E-2
1.173500E-7	1.437508E-2
1.174000E-7	1.439563E-2
1.174500E-7	1.444359E-2
1.175000E-7	1.455322E-2
1.175500E-7	1.471767E-2
1.176000E-7	1.492493E-2
1.176500E-7	1.513049E-2
1.177000E-7	1.528637E-2
1.177500E-7	1.542683E-2
1.178000E-7	1.551419E-2
1.178500E-7	1.554673E-2
1.179000E-7	1.551419E-2
1.179500E-7	1.545766E-2
1.180000E-7	1.539942E-2
1.180500E-7	1.534461E-2
1.181000E-7	1.524697E-2
1.181500E-7	1.515618E-2
1.182000E-7	1.514419E-2
1.182500E-7	1.511850E-2
1.183000E-7	1.511165E-2
1.183500E-7	1.516132E-2
1.184000E-7	1.521442E-2
1.184500E-7	1.531720E-2
1.185000E-7	1.541655E-2
1.185500E-7	1.545424E-2
1.186000E-7	1.542854E-2
1.186500E-7	1.535660E-2
1.187000E-7	1.527266E-2
1.187500E-7	1.518359E-2
1.188000E-7	1.513734E-2
1.188500E-7	1.510822E-2
1.189000E-7	1.508595E-2
1.189500E-7	1.509280E-2
1.190000E-7	1.510137E-2
1.190500E-7	1.511336E-2
1.191000E-7	1.513734E-2
1.191500E-7	1.513734E-2
1.192000E-7	1.512877E-2
1.192500E-7	1.515447E-2
1.193000E-7	1.513220E-2
1.193500E-7	1.513734E-2
1.194000E-7	1.515790E-2
1.194500E-7	1.519215E-2
1.195000E-7	1.520586E-2
1.195500E-7	1.526238E-2
1.196000E-7	1.528465E-2
1.196500E-7	1.531035E-2
1.197000E-7	1.530692E-2
1.197500E-7	1.532063E-2
1.198000E-7	1.537887E-2
1.198500E-7	1.542169E-2
1.199000E-7	1.544910E-2
1.199500E-7	1.543368E-2
1.200000E-7	1.541141E-2
1.200500E-7	1.531549E-2
1.201000E-7	1.524526E-2
1.201500E-7	1.510822E-2
1.202000E-7	1.500202E-2
1.202500E-7	1.487526E-2
1.203000E-7	1.475878E-2
1.203500E-7	1.463202E-2
1.204000E-7	1.451554E-2
1.204500E-7	1.437508E-2
1.205000E-7	1.420036E-2
1.205500E-7	1.407531E-2
1.206000E-7	1.394855E-2
1.206500E-7	1.382351E-2
1.207000E-7	1.373957E-2
1.207500E-7	1.370017E-2
1.208000E-7	1.369161E-2
1.208500E-7	1.375499E-2
1.209000E-7	1.386804E-2
1.209500E-7	1.399651E-2
1.210000E-7	1.417295E-2
1.210500E-7	1.431855E-2
1.211000E-7	1.449670E-2
1.211500E-7	1.462003E-2
1.212000E-7	1.473308E-2
1.212500E-7	1.475364E-2
1.213000E-7	1.474336E-2
1.213500E-7	1.463202E-2
1.214000E-7	1.449327E-2
1.214500E-7	1.431855E-2
1.215000E-7	1.415239E-2
1.215500E-7	1.397082E-2
1.216000E-7	1.384920E-2
1.216500E-7	1.369675E-2
1.217000E-7	1.357513E-2
1.217500E-7	1.350832E-2
1.218000E-7	1.345351E-2
1.218500E-7	1.346207E-2
1.219000E-7	1.348092E-2
1.219500E-7	1.353402E-2
1.220000E-7	1.363166E-2
1.220500E-7	1.374300E-2
1.221000E-7	1.384064E-2
1.221500E-7	1.397939E-2
1.222000E-7	1.405304E-2
1.222500E-7	1.409758E-2
1.223000E-7	1.414383E-2
1.223500E-7	1.411813E-2
1.224000E-7	1.407531E-2
1.224500E-7	1.398281E-2
1.225000E-7	1.392457E-2
1.225500E-7	1.387661E-2
1.226000E-7	1.384920E-2
1.226500E-7	1.381837E-2
1.227000E-7	1.378925E-2
1.227500E-7	1.371388E-2
1.228000E-7	1.365392E-2
1.228500E-7	1.359055E-2
1.229000E-7	1.355457E-2
1.229500E-7	1.351346E-2
1.230000E-7	1.347920E-2
1.230500E-7	1.343467E-2
1.231000E-7	1.338328E-2
1.231500E-7	1.330448E-2
1.232000E-7	1.325995E-2
1.232500E-7	1.325823E-2
1.233000E-7	1.329763E-2
1.233500E-7	1.333874E-2
1.234000E-7	1.339527E-2
1.234500E-7	1.345180E-2
1.235000E-7	1.353744E-2
1.235500E-7	1.360082E-2
1.236000E-7	1.368647E-2
1.236500E-7	1.378411E-2
1.237000E-7	1.385948E-2
1.237500E-7	1.382008E-2
1.238000E-7	1.380295E-2
1.238500E-7	1.373443E-2
1.239000E-7	1.365906E-2
1.239500E-7	1.360596E-2
1.240000E-7	1.354430E-2
1.240500E-7	1.347407E-2
1.241000E-7	1.349976E-2
1.241500E-7	1.350147E-2
1.242000E-7	1.346721E-2
1.242500E-7	1.346379E-2
1.243000E-7	1.345180E-2
1.243500E-7	1.346036E-2
1.244000E-7	1.349976E-2
1.244500E-7	1.354772E-2
1.245000E-7	1.354430E-2
1.245500E-7	1.353573E-2
1.246000E-7	1.350832E-2
1.246500E-7	1.344837E-2
1.247000E-7	1.338328E-2
1.247500E-7	1.329078E-2
1.248000E-7	1.318800E-2
1.248500E-7	1.310235E-2
1.249000E-7	1.298759E-2
1.249500E-7	1.286768E-2
1.250000E-7	1.278203E-2
1.250500E-7	1.269810E-2
1.251000E-7	1.260046E-2
1.251500E-7	1.249940E-2
1.252000E-7	1.246856E-2
1.252500E-7	1.243602E-2
1.253000E-7	1.242917E-2
1.253500E-7	1.238977E-2
1.254000E-7	1.242574E-2
1.254500E-7	1.250967E-2
1.255000E-7	1.262615E-2
1.255500E-7	1.276662E-2
1.256000E-7	1.295504E-2
1.256500E-7	1.313661E-2
1.257000E-7	1.327536E-2
1.257500E-7	1.347235E-2
1.258000E-7	1.355800E-2
1.258500E-7	1.364879E-2
1.259000E-7	1.372587E-2
1.259500E-7	1.374129E-2
1.260000E-7	1.370189E-2
1.260500E-7	1.365392E-2
1.261000E-7	1.360596E-2
1.261500E-7	1.349805E-2
1.262000E-7	1.342439E-2
1.262500E-7	1.336958E-2
1.263000E-7	1.336786E-2
1.263500E-7	1.340555E-2
1.264000E-7	1.346207E-2
1.264500E-7	1.356314E-2
1.265000E-7	1.363166E-2
1.265500E-7	1.368476E-2
1.266000E-7	1.372758E-2
1.266500E-7	1.373615E-2
1.267000E-7	1.371045E-2
1.267500E-7	1.367619E-2
1.268000E-7	1.361453E-2
1.268500E-7	1.345694E-2
1.269000E-7	1.337985E-2
1.269500E-7	1.328564E-2
1.270000E-7	1.318972E-2
1.270500E-7	1.316745E-2
1.271000E-7	1.320171E-2
1.271500E-7	1.322226E-2
1.272000E-7	1.330277E-2
1.272500E-7	1.338670E-2
1.273000E-7	1.347578E-2
1.273500E-7	1.357170E-2
1.274000E-7	1.365221E-2
1.274500E-7	1.374642E-2
1.275000E-7	1.381152E-2
1.275500E-7	1.384064E-2
1.276000E-7	1.384406E-2
1.276500E-7	1.381494E-2
1.277000E-7	1.374985E-2
1.277500E-7	1.367277E-2
1.278000E-7	1.364879E-2
1.278500E-7	1.359568E-2
1.279000E-7	1.352374E-2
1.279500E-7	1.345694E-2
1.280000E-7	1.344837E-2
1.280500E-7	1.342782E-2
1.281000E-7	1.344666E-2
1.281500E-7	1.345008E-2
1.282000E-7	1.345008E-2
1.282500E-7	1.343809E-2
1.283000E-7	1.346207E-2
1.283500E-7	1.349291E-2
1.284000E-7	1.348263E-2
1.284500E-7	1.353402E-2
1.285000E-7	1.353231E-2
1.285500E-7	1.354087E-2
1.286000E-7	1.356143E-2
1.286500E-7	1.361281E-2
1.287000E-7	1.365050E-2
1.287500E-7	1.373443E-2
1.288000E-7	1.381666E-2
1.288500E-7	1.386290E-2
1.289000E-7	1.392286E-2
1.289500E-7	1.392971E-2
1.290000E-7	1.392286E-2
1.290500E-7	1.391087E-2
1.291000E-7	1.382179E-2
1.291500E-7	1.371559E-2
1.292000E-7	1.358712E-2
1.292500E-7	1.342782E-2
1.293000E-7	1.325995E-2
1.293500E-7	1.309036E-2
1.294000E-7	1.285740E-2
1.294500E-7	1.265527E-2
1.295000E-7	1.258676E-2
1.295500E-7	1.257648E-2
1.296000E-7	1.259361E-2
1.296500E-7	1.258847E-2
1.297000E-7	1.257134E-2
1.297500E-7	1.254051E-2
1.298000E-7	1.254907E-2
1.298500E-7	1.253366E-2
1.299000E-7	1.254393E-2
1.299500E-7	1.259875E-2
1.300000E-7	1.262444E-2
1.300500E-7	1.264157E-2
1.301000E-7	1.266898E-2
1.301500E-7	1.272037E-2
1.302000E-7	1.275463E-2
1.302500E-7	1.277004E-2
1.303000E-7	1.281972E-2
1.303500E-7	1.286254E-2
1.304000E-7	1.292592E-2
1.304500E-7	1.299444E-2
1.305000E-7	1.300472E-2
1.305500E-7	1.299786E-2
1.306000E-7	1.295675E-2
1.306500E-7	1.291050E-2
1.307000E-7	1.288138E-2
1.307500E-7	1.283685E-2
1.308000E-7	1.277347E-2
1.308500E-7	1.272379E-2
1.309000E-7	1.269639E-2
1.309500E-7	1.269296E-2
1.310000E-7	1.267069E-2
1.310500E-7	1.268097E-2
1.311000E-7	1.269639E-2
1.311500E-7	1.270838E-2
1.312000E-7	1.273921E-2
1.312500E-7	1.281801E-2
1.313000E-7	1.285912E-2
1.313500E-7	1.287796E-2
1.314000E-7	1.288138E-2
1.314500E-7	1.288138E-2
1.315000E-7	1.287967E-2
1.315500E-7	1.287967E-2
1.316000E-7	1.292592E-2
1.316500E-7	1.292250E-2
1.317000E-7	1.293791E-2
1.317500E-7	1.290023E-2
1.318000E-7	1.290194E-2
1.318500E-7	1.287796E-2
1.319000E-7	1.281629E-2
1.319500E-7	1.277689E-2
1.320000E-7	1.281629E-2
1.320500E-7	1.284370E-2
1.321000E-7	1.285740E-2
1.321500E-7	1.284027E-2
1.322000E-7	1.285226E-2
1.322500E-7	1.283685E-2
1.323000E-7	1.278889E-2
1.323500E-7	1.271009E-2
1.324000E-7	1.260217E-2
1.324500E-7	1.252509E-2
1.325000E-7	1.245657E-2
1.325500E-7	1.243430E-2
1.326000E-7	1.241204E-2
1.326500E-7	1.245315E-2
1.327000E-7	1.253879E-2
1.327500E-7	1.270495E-2
1.328000E-7	1.291393E-2
1.328500E-7	1.311092E-2
1.329000E-7	1.334388E-2
1.329500E-7	1.349633E-2
1.330000E-7	1.361110E-2
1.330500E-7	1.368647E-2
1.331000E-7	1.369846E-2
1.331500E-7	1.367619E-2
1.332000E-7	1.359911E-2
1.332500E-7	1.349462E-2
1.333000E-7	1.336101E-2
1.333500E-7	1.321541E-2
1.334000E-7	1.304240E-2
1.334500E-7	1.292763E-2
1.335000E-7	1.284199E-2
1.335500E-7	1.281287E-2
1.336000E-7	1.280259E-2
